"customerkey","order_count","aov","age_month","purchase_freq_month","ltv"
"842483","3","2327.9854666666665","17","0.17647","1232"
"842548","3","787.9332266666667","49","0.06122","145"
"842580","3","1883.4223133333332","31","0.09677","547"
"842943","2","483.44079999999997","14","0.14286","138"
"843130","2","285.46446","31","0.06452","37"
"843297","4","5105.8705","28","0.14286","2918"
"843374","5","3662.115436","56","0.08929","1635"
"843377","2","1007.6624300000001","40","0.05000","101"
"843421","2","704.6625","27","0.07407","104"
"843588","4","1997.29868","56","0.07143","571"
"843700","3","2016.6005933333333","43","0.06977","422"
"843802","3","1173.6608533333333","41","0.07317","258"
"843990","2","5373.074970000001","11","0.18182","1954"
"844009","2","4975.644","6","0.33333","3317"
"844020","3","3816.197415","69","0.04348","498"
"844044","2","1512.7","8","0.25000","756"
"844247","2","3969.81045","1","2.00000","15879"
"844270","3","1977.5536433333336","44","0.06818","404"
"844297","2","1616.822","62","0.03226","104"
"844623","3","1621.3610333333334","7","0.42857","2085"
"844666","3","880.7860599999999","21","0.14286","377"
"844799","2","2125.91197","14","0.14286","607"
"844939","3","658.3266666666667","49","0.06122","121"
"844967","4","7192.804575000001","11","0.36364","10462"
"844969","2","387.418","22","0.09091","70"
"845045","5","4952.111204","45","0.11111","2751"
"845181","2","530.074","59","0.03390","36"
"845298","2","909.5810499999999","1","2.00000","3638"
"845379","2","2113.16","17","0.11765","497"
"845608","2","7603.4232","12","0.16667","2534"
"845694","2","801.1314000000001","52","0.03846","62"
"845767","2","2810.12364","19","0.10526","592"
"845995","2","3517.7847899999997","31","0.06452","454"
"846112","2","492.8522500000001","21","0.09524","94"
"846176","4","2346.4908150000006","46","0.08696","816"
"846266","3","5115.082","41","0.07317","1123"
"846391","2","3286.9538","31","0.06452","424"
"846416","2","274.92294","56","0.03571","20"
"846446","4","1958.1579500000003","39","0.10256","803"
"846643","2","4448.27171","52","0.03846","342"
"846784","3","2934.9004666666674","12","0.25000","2201"
"846893","2","1479.7107","12","0.16667","493"
"846904","2","1822.03884","52","0.03846","140"
"846915","2","4073.755475","26","0.07692","627"
"847000","5","2438.83234","31","0.16129","1967"
"847172","2","2650.0811","35","0.05714","303"
"847195","2","733.359","14","0.14286","210"
"847319","3","1603.75072","72","0.04167","200"
"847347","5","2230.00789","46","0.10870","1212"
"847461","2","1141.0425","25","0.08000","183"
"847930","3","2724.6433333333334","53","0.05660","463"
"848069","2","2569.4056","27","0.07407","381"
"848093","2","3208.4375","23","0.08696","558"
"848179","3","872.7259899999999","75","0.04000","105"
"848360","3","1290.9035833333332","75","0.04000","155"
"848397","2","3009.1200000000003","50","0.04000","241"
"848650","3","2622.8500033333335","55","0.05455","429"
"848699","2","1930.978405","1","2.00000","7724"
"849060","2","1887.5529999999999","4","0.50000","1888"
"849097","3","2408.2677666666664","51","0.05882","425"
"849357","2","906.632","2","1.00000","1813"
"849545","2","2774.26725","50","0.04000","222"
"849716","3","1986.6910666666665","29","0.10345","617"
"849818","2","446.61300000000006","50","0.04000","36"
"849891","2","2327.161524","54","0.03704","172"
"849964","2","1567.400765","43","0.04651","146"
"850004","2","1679.1916999999999","3","0.66667","2239"
"850059","2","707.5272","8","0.25000","354"
"850338","3","2224.2966833333335","49","0.06122","409"
"850450","4","1631.93095","42","0.09524","622"
"850487","2","3328.989125","71","0.02817","188"
"850745","3","3552.6638666666663","71","0.04225","450"
"850793","2","3605.3299500000003","8","0.25000","1803"
"850877","2","1985.64184","32","0.06250","248"
"850986","4","1019.2876249999999","55","0.07273","297"
"851011","5","1207.22267","47","0.10638","642"
"851185","3","3254.73094","14","0.21429","2092"
"851350","2","164.1748","26","0.07692","25"
"851426","5","2255.1906360000003","46","0.10870","1226"
"851496","2","2277.9656000000004","7","0.28571","1302"
"851508","4","2017.211095","88","0.04545","367"
"851548","4","3872.1311399999995","67","0.05970","925"
"851628","2","2836.87","19","0.10526","597"
"851693","2","2134.091739","36","0.05556","237"
"851811","2","3678.2361875","39","0.05128","377"
"851942","2","655.2295","9","0.22222","291"
"852158","3","313.0520333333333","19","0.15789","148"
"852194","2","2346.629","9","0.22222","1043"
"852274","2","2418.416","4","0.50000","2418"
"852348","2","3055.501755","12","0.16667","1019"
"852405","3","2950.380833333334","86","0.03488","309"
"852444","2","1447.7107499999997","26","0.07692","223"
"852543","2","1671.8046600000002","16","0.12500","418"
"852549","2","1740.8723","38","0.05263","183"
"852735","3","4281.75862","71","0.04225","543"
"852820","2","1215.5603999999998","12","0.16667","405"
"852835","2","536.789","7","0.28571","307"
"852996","2","7901.01609","10","0.20000","3160"
"853061","2","553.216905","35","0.05714","63"
"853110","2","3910.7599999999998","5","0.40000","3129"
"853111","2","230.13759","45","0.04444","20"
"853226","3","634.8303099999999","55","0.05455","104"
"853397","3","3093.287166666667","97","0.03093","287"
"853685","2","1305.96516","82","0.02439","64"
"853727","2","2843.172","16","0.12500","711"
"854031","2","1959.5274","11","0.18182","713"
"854041","2","3927.56962","8","0.25000","1964"
"854139","2","2386.3714","3","0.66667","3182"
"854237","2","4133.688215","4","0.50000","4134"
"854248","2","2371.5570749999997","57","0.03509","166"
"854359","2","1756.763","102","0.01961","69"
"854514","2","1338.0694399999998","2","1.00000","2676"
"854611","2","4387.28778","98","0.02041","179"
"854652","2","697.805","27","0.07407","103"
"854783","2","667.635","1","2.00000","2671"
"854836","2","1804.20778","27","0.07407","267"
"854919","2","219.40095","79","0.02532","11"
"855072","2","406.2957","17","0.11765","96"
"855539","3","6194.1093999999985","82","0.03659","680"
"855583","2","1511.2926","6","0.33333","1008"
"855762","2","888.5378000000001","2","1.00000","1777"
"855772","2","1043.7268","1","2.00000","4175"
"855999","2","2407.4665","32","0.06250","301"
"856047","3","808.35257","57","0.05263","128"
"856332","2","2326.4709","6","0.33333","1551"
"856448","2","2317.8734499999996","52","0.03846","178"
"856479","2","3783.9674999999997","68","0.02941","223"
"856486","4","745.5835750000001","59","0.06780","202"
"856923","2","2147.8650000000002","31","0.06452","277"
"857056","3","2404.70315","21","0.14286","1031"
"857129","2","220.78499999999997","16","0.12500","55"
"857151","4","1475.4935249999999","57","0.07018","414"
"857200","2","932.5797","46","0.04348","81"
"857208","4","1723.3652425","47","0.08511","587"
"857363","2","562.4052999999999","8","0.25000","281"
"857452","3","999.3589866666667","56","0.05357","161"
"857711","2","735.17","49","0.04082","60"
"858164","4","1447.373925","11","0.36364","2105"
"858419","2","1287.77","16","0.12500","322"
"858731","2","2348.123","72","0.02778","130"
"858753","4","964.7887000000001","66","0.06061","234"
"858953","2","3798.895","65","0.03077","234"
"858971","4","3618.562596","45","0.08889","1287"
"859168","2","7393.264749999999","14","0.14286","2112"
"859213","2","2544.99525","23","0.08696","443"
"859342","2","3146.31104","49","0.04082","257"
"859360","3","2077.5698333333335","34","0.08824","550"
"859583","3","1159.334","38","0.07895","275"
"859630","2","1107.5802999999999","2","1.00000","2215"
"859858","2","2093.011","76","0.02632","110"
"860048","3","1850.8329","26","0.11538","641"
"860059","3","1904.1909479999997","38","0.07895","451"
"860061","3","6174.402633333335","34","0.08824","1634"
"860101","2","2411.5294849999996","43","0.04651","224"
"860220","2","695.0053","1","2.00000","2780"
"860392","2","934.5107825","69","0.02899","54"
"860479","3","301.84453333333335","23","0.13043","118"
"860492","2","1267.4174","23","0.08696","220"
"860647","3","3527.384756666667","59","0.05085","538"
"860853","2","3943.268199","2","1.00000","7887"
"860856","2","2410.0638","16","0.12500","603"
"861281","2","2791.7520480000007","32","0.06250","349"
"861495","2","5314.07617","45","0.04444","472"
"861510","2","17407.908799999997","88","0.02273","791"
"861539","2","1072.063945","2","1.00000","2144"
"861559","2","2278.58638","50","0.04000","182"
"861641","2","1884.82","22","0.09091","343"
"861657","2","629.60496","47","0.04255","54"
"861896","2","1428.717","11","0.18182","520"
"861966","2","2649.60962","37","0.05405","286"
"861996","2","902.37455","12","0.16667","301"
"862017","2","4671.22255","97","0.02062","193"
"862036","3","204.8250666666667","67","0.04478","28"
"862040","2","2460.6679550000003","65","0.03077","151"
"862087","2","721.0998850000001","54","0.03704","53"
"862209","4","3437.1554650000003","24","0.16667","2291"
"862211","3","751.32955","69","0.04348","98"
"862224","2","1593.7334849999997","1","2.00000","6375"
"862233","2","177.16545","20","0.10000","35"
"862481","2","3808.920395","40","0.05000","381"
"862586","2","900.1824","8","0.25000","450"
"862679","2","3516.5551400000004","27","0.07407","521"
"862767","2","713.13","8","0.25000","357"
"862834","2","1113.0893","18","0.11111","247"
"862869","3","3779.3047666666666","16","0.18750","2126"
"863296","2","466.232075","17","0.11765","110"
"863433","4","523.434055","24","0.16667","349"
"863441","2","1518.5160999999998","9","0.22222","675"
"863631","2","2463.5144999999998","60","0.03333","164"
"863951","2","1187.9897199999998","13","0.15385","366"
"864119","3","6233.74206","36","0.08333","1558"
"864156","3","635.6786066666667","15","0.20000","381"
"864225","2","3117.0718500000003","34","0.05882","367"
"864400","2","1028.41968","21","0.09524","196"
"864574","2","5710.625","62","0.03226","368"
"864626","2","5968.240699999999","8","0.25000","2984"
"864758","2","583.8892000000001","5","0.40000","467"
"864786","4","1534.1015","50","0.08000","491"
"864875","2","862.2040000000001","4","0.50000","862"
"865152","2","2238.67825","54","0.03704","166"
"865255","2","1485.1309199999998","22","0.09091","270"
"865310","4","4147.03355","41","0.09756","1618"
"865394","3","3074.9152866666664","23","0.13043","1203"
"865582","2","267.01","4","0.50000","267"
"865583","2","2943.949","1","2.00000","11776"
"865850","3","1286.6151","62","0.04839","187"
"865851","2","227.4414","32","0.06250","28"
"865981","2","495.136835","7","0.28571","283"
"866121","3","1924.706253333333","80","0.03750","217"
"866132","3","923.2288666666667","59","0.05085","141"
"866399","2","1002.17475","26","0.07692","154"
"866515","2","312.78630000000004","80","0.02500","16"
"866620","2","1946.754785","34","0.05882","229"
"866686","3","1897.2273333333333","16","0.18750","1067"
"866858","3","1675.6736666666666","87","0.03448","173"
"867081","2","3606.344215","34","0.05882","424"
"867177","2","1828.7800000000002","5","0.40000","1463"
"867314","2","2550.32175","59","0.03390","173"
"867341","2","1085.21","15","0.13333","289"
"867450","2","3733.41635","5","0.40000","2987"
"867452","2","3196.58828","9","0.22222","1421"
"867559","2","1173.8145","33","0.06061","142"
"867586","2","595.0457","8","0.25000","298"
"867590","2","839.83565","21","0.09524","160"
"867810","2","1953.4414","26","0.07692","301"
"867887","2","2635.29128","37","0.05405","285"
"867980","2","1396.97075","15","0.13333","373"
"868172","2","1902.8649999999998","21","0.09524","362"
"868185","4","5520.764375000001","76","0.05263","1162"
"868192","2","650.944","4","0.50000","651"
"868289","2","206.69256000000001","22","0.09091","38"
"868425","2","3422.4265","4","0.50000","3422"
"868548","2","1396.9639750000001","39","0.05128","143"
"868610","2","6757.6524","55","0.03636","491"
"868625","3","1645.8795266666668","14","0.21429","1058"
"869111","3","823.2262533333333","24","0.12500","309"
"869203","2","1424.8545","8","0.25000","712"
"869297","2","1973.0784","65","0.03077","121"
"869342","2","1879.0613","13","0.15385","578"
"869409","4","2143.9516000000003","71","0.05634","483"
"869699","4","899.36365","7","0.57143","2056"
"869730","2","603.7896","14","0.14286","173"
"869790","2","462.09560000000005","5","0.40000","370"
"869875","3","8186.229426666666","43","0.06977","1713"
"869893","2","3031.96096","32","0.06250","379"
"869910","3","3796.32092","56","0.05357","610"
"870043","2","2752.3989","17","0.11765","648"
"870056","2","781.501","13","0.15385","240"
"870096","3","378.0267666666667","2","1.50000","1701"
"870438","2","392.1175","49","0.04082","32"
"870480","2","4251.74917","16","0.12500","1063"
"870704","2","1383.0082999999997","5","0.40000","1106"
"870725","2","3475.4389799999994","21","0.09524","662"
"870872","2","2008.3857500000001","23","0.08696","349"
"870984","3","4897.276666666667","48","0.06250","918"
"871113","2","695.36","15","0.13333","185"
"871168","2","2489.3454950000005","19","0.10526","524"
"871239","2","705.812925","18","0.11111","157"
"871420","2","699.37","98","0.02041","29"
"871469","2","1727.8659499999999","13","0.15385","532"
"871509","2","2699.12","41","0.04878","263"
"871512","3","2119.562189333333","53","0.05660","360"
"871622","2","803.38169","48","0.04167","67"
"871634","2","548.9780000000001","89","0.02247","25"
"871686","2","3478.89571","13","0.15385","1070"
"871785","2","2763.9721499999996","3","0.66667","3685"
"871827","2","510.8038","12","0.16667","170"
"871851","2","1411.0686","5","0.40000","1129"
"871973","2","4264.24","4","0.50000","4264"
"872045","2","393.3074","19","0.10526","83"
"872295","2","529.4263","3","0.66667","706"
"872310","2","2365.71545","12","0.16667","789"
"872486","3","1999.3427633333333","52","0.05769","346"
"872519","2","5138.748205000001","7","0.28571","2936"
"872749","2","2619.4789650000002","48","0.04167","218"
"872908","2","1107.0184","51","0.03922","87"
"872967","3","422.25532999999996","69","0.04348","55"
"873250","3","2421.3838","18","0.16667","1211"
"873375","2","2901.5525000000002","3","0.66667","3869"
"873410","2","948.0279","5","0.40000","758"
"873426","3","1079.1518333333331","59","0.05085","165"
"873481","2","839.1189499999999","19","0.10526","177"
